# family: gcc
# compiler: c++ (Alpine 15.2.0) 15.2.0
# os: Alpine Linux
category,size,sample,compile_time_sec,max_rss_kb,exit_code
nearly_reducible,20,8,3.81,482056,0
nearly_reducible,20,9,3.81,481944,0
nearly_reducible,2,0,0.05,35916,0
nearly_reducible,2,1,0.04,35916,0
nearly_reducible,2,2,0.04,35912,0
nearly_reducible,2,3,0.05,35912,0
nearly_reducible,2,4,0.04,35912,0
nearly_reducible,2,5,0.04,35924,0
nearly_reducible,2,6,0.05,35956,0
nearly_reducible,2,7,0.04,35928,0
nearly_reducible,2,8,0.04,35880,0
nearly_reducible,2,9,0.05,35888,0
nearly_reducible,4,0,0.06,37864,0
nearly_reducible,4,1,0.06,38220,0
nearly_reducible,4,2,0.06,37848,0
nearly_reducible,4,3,0.06,37928,0
nearly_reducible,4,4,0.06,37840,0
nearly_reducible,4,5,0.06,37776,0
nearly_reducible,4,6,0.06,37860,0
nearly_reducible,4,7,0.06,37800,0
nearly_reducible,4,8,0.06,37928,0
nearly_reducible,4,9,0.06,37840,0
nearly_reducible,6,0,0.09,41784,0
nearly_reducible,6,1,0.10,42832,0
nearly_reducible,6,2,0.09,42064,0
nearly_reducible,6,3,0.09,41816,0
nearly_reducible,6,4,0.10,42576,0
nearly_reducible,6,5,0.10,42580,0
nearly_reducible,6,6,0.09,42088,0
nearly_reducible,6,7,0.09,42024,0
nearly_reducible,6,8,0.10,42420,0
nearly_reducible,6,9,0.09,41988,0
nearly_reducible,8,0,0.16,50344,0
nearly_reducible,8,1,0.17,51224,0
nearly_reducible,8,2,0.18,51084,0
nearly_reducible,8,3,0.16,50360,0
nearly_reducible,8,4,0.17,51020,0
nearly_reducible,8,5,0.17,51096,0
nearly_reducible,8,6,0.17,50388,0
nearly_reducible,8,7,0.17,50956,0
nearly_reducible,8,8,0.18,51664,0
nearly_reducible,8,9,0.16,50768,0
non_normal,10,0,0.30,67368,0
non_normal,10,1,0.31,67212,0
non_normal,10,2,0.30,67468,0
non_normal,10,3,0.31,67280,0
non_normal,10,4,0.31,67828,0
non_normal,10,5,0.31,67492,0
non_normal,10,6,0.31,67596,0
non_normal,10,7,0.30,67176,0
non_normal,10,8,0.30,67304,0
non_normal,10,9,0.30,67228,0
non_normal,12,0,0.54,96972,0
non_normal,12,1,0.55,97488,0
non_normal,12,2,0.58,97308,0
non_normal,12,3,0.56,98844,0
non_normal,12,4,0.56,97704,0
non_normal,12,5,0.56,98216,0
non_normal,12,6,0.55,97856,0
non_normal,12,7,0.56,97948,0
non_normal,12,8,0.54,96844,0
non_normal,12,9,0.54,96916,0
non_normal,14,0,0.96,145596,0
non_normal,14,1,0.97,145880,0
non_normal,14,2,0.96,146832,0
non_normal,14,3,0.97,147040,0
non_normal,14,4,0.96,145680,0
non_normal,14,5,0.98,146012,0
non_normal,14,6,0.95,146116,0
non_normal,14,7,0.95,145488,0
non_normal,14,8,0.95,144816,0
non_normal,14,9,0.97,146004,0
non_normal,16,0,1.59,220788,0
non_normal,16,1,1.59,219584,0
non_normal,16,2,1.59,220492,0
non_normal,16,3,1.57,220760,0
non_normal,16,4,1.59,222116,0
non_normal,16,5,1.61,222324,0
non_normal,16,6,1.59,220532,0
non_normal,16,7,1.60,221488,0
non_normal,16,8,1.57,219724,0
non_normal,16,9,1.61,220616,0
non_normal,18,0,2.49,328244,0
non_normal,18,1,2.49,329012,0
non_normal,18,2,2.53,329504,0
non_normal,18,3,2.62,328972,0
non_normal,18,4,2.53,328424,0
non_normal,18,5,2.51,328208,0
non_normal,18,6,2.52,329096,0
non_normal,18,7,2.48,328744,0
non_normal,18,8,2.52,330580,0
non_normal,18,9,2.51,329820,0
non_normal,20,0,3.78,480168,0
non_normal,20,1,3.74,477688,0
non_normal,20,2,3.74,479248,0
non_normal,20,3,3.77,480140,0
non_normal,20,4,3.78,479056,0
non_normal,20,5,3.81,480976,0
non_normal,20,6,3.77,479304,0
non_normal,20,7,3.81,479528,0
non_normal,20,8,3.78,480204,0
non_normal,20,9,3.75,478992,0
non_normal,2,0,0.04,35796,0
non_normal,2,1,0.04,35980,0
non_normal,2,2,0.04,35716,0
non_normal,2,3,0.05,35816,0
non_normal,2,4,0.05,35920,0
non_normal,2,5,0.05,35880,0
non_normal,2,6,0.05,35944,0
non_normal,2,7,0.04,35624,0
non_normal,2,8,0.04,35900,0
non_normal,2,9,0.05,35892,0
non_normal,4,0,0.06,38004,0
non_normal,4,1,0.06,37876,0
non_normal,4,2,0.06,37772,0
non_normal,4,3,0.06,37940,0
non_normal,4,4,0.06,37828,0
non_normal,4,5,0.06,37976,0
non_normal,4,6,0.06,37852,0
non_normal,4,7,0.06,38056,0
non_normal,4,8,0.06,37812,0
non_normal,4,9,0.06,37956,0
non_normal,6,0,0.09,42000,0
non_normal,6,1,0.10,41896,0
non_normal,6,2,0.10,42184,0
non_normal,6,3,0.10,41944,0
non_normal,6,4,0.09,42052,0
non_normal,6,5,0.09,41896,0
non_normal,6,6,0.10,41800,0
non_normal,6,7,0.09,41936,0
non_normal,6,8,0.09,41936,0
non_normal,6,9,0.09,42188,0
non_normal,8,0,0.16,50188,0
non_normal,8,1,0.16,50452,0
non_normal,8,2,0.17,50640,0
non_normal,8,3,0.17,51076,0
non_normal,8,4,0.16,49980,0
non_normal,8,5,0.17,50760,0
non_normal,8,6,0.16,50116,0
non_normal,8,7,0.16,50568,0
non_normal,8,8,0.16,50636,0
non_normal,8,9,0.16,51040,0
random_non_normal,10,0,0.30,67008,0
random_non_normal,10,1,0.30,67484,0
random_non_normal,10,2,0.30,67536,0
random_non_normal,10,3,0.31,67904,0
random_non_normal,10,4,0.30,66700,0
random_non_normal,10,5,0.31,67624,0
random_non_normal,10,6,0.31,68080,0
random_non_normal,10,7,0.32,68236,0
random_non_normal,10,8,0.38,67892,0
random_non_normal,10,9,0.33,68560,0
random_non_normal,12,0,0.55,98000,0
random_non_normal,12,1,0.56,99152,0
random_non_normal,12,2,0.55,97232,0
random_non_normal,12,3,0.57,99344,0
random_non_normal,12,4,0.55,96932,0
random_non_normal,12,5,0.55,97620,0
random_non_normal,12,6,0.56,98252,0
random_non_normal,12,7,0.55,97968,0
random_non_normal,12,8,0.55,97620,0
random_non_normal,12,9,0.56,98572,0
random_non_normal,14,0,0.98,148660,0
random_non_normal,14,1,0.98,148240,0
random_non_normal,14,2,1.00,149360,0
random_non_normal,14,3,0.98,147340,0
random_non_normal,14,4,0.98,147532,0
random_non_normal,14,5,1.01,149620,0
random_non_normal,14,6,0.96,147652,0
random_non_normal,14,7,0.98,148688,0
random_non_normal,14,8,0.96,145808,0
random_non_normal,14,9,0.97,147752,0
random_non_normal,16,0,1.60,222504,0
random_non_normal,16,1,1.57,220808,0
random_non_normal,16,2,1.59,221992,0
random_non_normal,16,3,1.60,221780,0
random_non_normal,16,4,1.60,222476,0
random_non_normal,16,5,1.64,224424,0
random_non_normal,16,6,1.61,222896,0
random_non_normal,16,7,1.58,220992,0
random_non_normal,16,8,1.62,223504,0
random_non_normal,16,9,1.59,221816,0
random_non_normal,18,0,2.55,330568,0
random_non_normal,18,1,2.51,329704,0
random_non_normal,18,2,2.51,330320,0
random_non_normal,18,3,2.53,333200,0
random_non_normal,18,4,2.54,333964,0
random_non_normal,18,5,2.57,333904,0
random_non_normal,18,6,2.52,331600,0
random_non_normal,18,7,2.50,330056,0
random_non_normal,18,8,2.53,332176,0
random_non_normal,18,9,2.54,332856,0
random_non_normal,20,0,3.81,480472,0
random_non_normal,20,1,3.83,486676,0
random_non_normal,20,2,3.74,480388,0
random_non_normal,20,3,3.83,484420,0
random_non_normal,20,4,3.81,483368,0
random_non_normal,20,5,3.85,487244,0
random_non_normal,20,6,3.81,482732,0
random_non_normal,20,7,3.84,483300,0
random_non_normal,20,8,3.83,485308,0
random_non_normal,20,9,3.85,489536,0
random_non_normal,2,0,0.04,35920,0
random_non_normal,2,1,0.04,35804,0
random_non_normal,2,2,0.04,35808,0
random_non_normal,2,3,0.04,35892,0
random_non_normal,2,4,0.05,35912,0
random_non_normal,2,5,0.05,35892,0
random_non_normal,2,6,0.04,35812,0
random_non_normal,2,7,0.05,35892,0
random_non_normal,2,8,0.05,35944,0
random_non_normal,2,9,0.04,35880,0
random_non_normal,4,0,0.06,37952,0
random_non_normal,4,1,0.06,38348,0
random_non_normal,4,2,0.06,38096,0
random_non_normal,4,3,0.06,38336,0
random_non_normal,4,4,0.06,37836,0
random_non_normal,4,5,0.06,37912,0
random_non_normal,4,6,0.06,38084,0
random_non_normal,4,7,0.06,38180,0
random_non_normal,4,8,0.06,38404,0
random_non_normal,4,9,0.06,37840,0
random_non_normal,6,0,0.09,41944,0
random_non_normal,6,1,0.09,42476,0
random_non_normal,6,2,0.09,42160,0
random_non_normal,6,3,0.09,41620,0
random_non_normal,6,4,0.09,42340,0
random_non_normal,6,5,0.10,42196,0
random_non_normal,6,6,0.09,41940,0
random_non_normal,6,7,0.09,42448,0
random_non_normal,6,8,0.09,41724,0
random_non_normal,6,9,0.10,42140,0
random_non_normal,8,0,0.16,50632,0
random_non_normal,8,1,0.16,51140,0
random_non_normal,8,2,0.17,50644,0
random_non_normal,8,3,0.17,51600,0
random_non_normal,8,4,0.17,51280,0
random_non_normal,8,5,0.16,50648,0
random_non_normal,8,6,0.16,50648,0
random_non_normal,8,7,0.16,50512,0
random_non_normal,8,8,0.16,50648,0
random_non_normal,8,9,0.16,50460,0
random_nonsym,10,0,0.32,68232,0
random_nonsym,10,1,0.31,67920,0
random_nonsym,10,2,0.32,69904,0
random_nonsym,10,3,0.31,67796,0
random_nonsym,10,4,0.31,68328,0
random_nonsym,10,5,0.32,68492,0
random_nonsym,10,6,0.31,67784,0
random_nonsym,10,7,0.32,68568,0
random_nonsym,10,8,0.31,67548,0
random_nonsym,10,9,0.31,67880,0
random_nonsym,12,0,0.57,99544,0
random_nonsym,12,1,0.57,98644,0
random_nonsym,12,2,0.55,98032,0
random_nonsym,12,3,0.57,99600,0
random_nonsym,12,4,0.57,99484,0
random_nonsym,12,5,0.57,99416,0
random_nonsym,12,6,0.56,98388,0
random_nonsym,12,7,0.59,101624,0
random_nonsym,12,8,0.55,98180,0
random_nonsym,12,9,0.56,98320,0
random_nonsym,14,0,0.99,149172,0
random_nonsym,14,1,0.98,147668,0
random_nonsym,14,2,0.98,148188,0
random_nonsym,14,3,1.00,149712,0
random_nonsym,14,4,1.00,151608,0
random_nonsym,14,5,0.96,146576,0
random_nonsym,14,6,0.99,148608,0
random_nonsym,14,7,0.97,147468,0
random_nonsym,14,8,0.96,145896,0
random_nonsym,14,9,1.01,149800,0
random_nonsym,16,0,1.61,222260,0
random_nonsym,16,1,1.70,221392,0
random_nonsym,16,2,1.61,224972,0
random_nonsym,16,3,1.60,222920,0
random_nonsym,16,4,1.63,223024,0
random_nonsym,16,5,1.60,221596,0
random_nonsym,16,6,1.62,225372,0
random_nonsym,16,7,1.62,224324,0
random_nonsym,16,8,1.60,221584,0
random_nonsym,16,9,1.61,223556,0
random_nonsym,18,0,2.52,332496,0
random_nonsym,18,1,2.55,334480,0
random_nonsym,18,2,2.50,330576,0
random_nonsym,18,3,2.54,333384,0
random_nonsym,18,4,2.54,332168,0
random_nonsym,18,5,2.56,334888,0
random_nonsym,18,6,2.54,333236,0
random_nonsym,18,7,2.57,333768,0
random_nonsym,18,8,2.53,330512,0
random_nonsym,18,9,2.51,330792,0
random_nonsym,20,0,3.80,486428,0
random_nonsym,20,1,3.80,484392,0
random_nonsym,20,2,3.80,485148,0
random_nonsym,20,3,3.83,486220,0
random_nonsym,20,4,3.88,486852,0
random_nonsym,20,5,3.85,481616,0
random_nonsym,20,6,3.86,486956,0
random_nonsym,20,7,3.80,481544,0
random_nonsym,20,8,3.81,482996,0
random_nonsym,20,9,3.77,482256,0
random_nonsym,2,0,0.04,35880,0
random_nonsym,2,1,0.04,35932,0
random_nonsym,2,2,0.04,35912,0
random_nonsym,2,3,0.05,35928,0
random_nonsym,2,4,0.05,35912,0
random_nonsym,2,5,0.04,35816,0
random_nonsym,2,6,0.04,35856,0
random_nonsym,2,7,0.04,35984,0
random_nonsym,2,8,0.04,35924,0
random_nonsym,2,9,0.05,35888,0
random_nonsym,4,0,0.06,37844,0
random_nonsym,4,1,0.06,38332,0
random_nonsym,4,2,0.06,37740,0
random_nonsym,4,3,0.06,38232,0
random_nonsym,4,4,0.06,38188,0
random_nonsym,4,5,0.06,38100,0
random_nonsym,4,6,0.06,37848,0
random_nonsym,4,7,0.06,38344,0
random_nonsym,4,8,0.06,38096,0
random_nonsym,4,9,0.06,38284,0
random_nonsym,6,0,0.09,42052,0
random_nonsym,6,1,0.09,42184,0
random_nonsym,6,2,0.09,41816,0
random_nonsym,6,3,0.10,42708,0
random_nonsym,6,4,0.09,41968,0
random_nonsym,6,5,0.10,42412,0
random_nonsym,6,6,0.09,42320,0
random_nonsym,6,7,0.09,42048,0
random_nonsym,6,8,0.09,42152,0
random_nonsym,6,9,0.10,42804,0
random_nonsym,8,0,0.16,50700,0
random_nonsym,8,1,0.18,52636,0
random_nonsym,8,2,0.17,51280,0
random_nonsym,8,3,0.16,50216,0
random_nonsym,8,4,0.16,50832,0
random_nonsym,8,5,0.16,50996,0
random_nonsym,8,6,0.16,50520,0
random_nonsym,8,7,0.17,51508,0
random_nonsym,8,8,0.17,51728,0
random_nonsym,8,9,0.16,50728,0
random_sym,10,0,0.53,93900,0
random_sym,10,1,0.54,95304,0
random_sym,10,2,0.53,95512,0
random_sym,10,3,0.54,96728,0
random_sym,10,4,0.53,95320,0
random_sym,10,5,0.50,90664,0
random_sym,10,6,0.52,93776,0
random_sym,10,7,0.56,98468,0
random_sym,10,8,0.53,93832,0
random_sym,10,9,0.54,95372,0
random_sym,12,0,1.00,149700,0
random_sym,12,1,0.97,147596,0
random_sym,12,2,1.01,149748,0
random_sym,12,3,0.97,147660,0
random_sym,12,4,1.03,152408,0
random_sym,12,5,1.02,152264,0
random_sym,12,6,1.01,151908,0
random_sym,12,7,0.95,145180,0
random_sym,12,8,1.01,149776,0
random_sym,12,9,1.02,152220,0
random_sym,14,0,1.75,239832,0
random_sym,14,1,1.79,243524,0
random_sym,14,2,1.76,239920,0
random_sym,14,3,1.77,239800,0
random_sym,14,4,1.79,243540,0
random_sym,14,5,1.74,236316,0
random_sym,14,6,1.89,253968,0
random_sym,14,7,1.71,236456,0
random_sym,14,8,1.81,246864,0
random_sym,14,9,1.77,243600,0
random_sym,16,0,2.93,380840,0
random_sym,16,1,2.95,376012,0
random_sym,16,2,3.07,390988,0
random_sym,16,3,2.98,385968,0
random_sym,16,4,2.97,386280,0
random_sym,16,5,2.97,385984,0
random_sym,16,6,2.90,376148,0
random_sym,16,7,2.88,370956,0
random_sym,16,8,2.98,385892,0
random_sym,16,9,2.93,380976,0
random_sym,18,0,4.55,574056,0
random_sym,18,1,4.76,594896,0
random_sym,18,2,4.68,587916,0
random_sym,18,3,4.64,580748,0
random_sym,18,4,4.66,588328,0
random_sym,18,5,4.72,595096,0
random_sym,18,6,4.60,581076,0
random_sym,18,7,4.75,587864,0
random_sym,18,8,4.67,580688,0
random_sym,18,9,4.71,594792,0
random_sym,20,0,7.10,863888,0
random_sym,20,1,7.00,854224,0
random_sym,20,2,6.94,854596,0
random_sym,20,3,7.17,881732,0
random_sym,20,4,7.01,864016,0
random_sym,20,5,6.98,864464,0
random_sym,20,6,7.28,863192,0
random_sym,20,7,6.91,854088,0
random_sym,20,8,7.01,864084,0
random_sym,20,9,7.04,863548,0
random_sym,2,0,0.04,35940,0
random_sym,2,1,0.05,35904,0
random_sym,2,2,0.05,35888,0
random_sym,2,3,0.05,35888,0
random_sym,2,4,0.05,35972,0
random_sym,2,5,0.05,35916,0
random_sym,2,6,0.04,35924,0
random_sym,2,7,0.04,35836,0
random_sym,2,8,0.04,35904,0
random_sym,2,9,0.04,35888,0
random_sym,4,0,0.06,38288,0
random_sym,4,1,0.06,38352,0
random_sym,4,2,0.06,38364,0
random_sym,4,3,0.06,38268,0
random_sym,4,4,0.06,38196,0
random_sym,4,5,0.07,38216,0
random_sym,4,6,0.06,38172,0
random_sym,4,7,0.07,38480,0
random_sym,4,8,0.07,38300,0
random_sym,4,9,0.06,38352,0
random_sym,6,0,0.12,45152,0
random_sym,6,1,0.12,45388,0
random_sym,6,2,0.12,45324,0
random_sym,6,3,0.12,45328,0
random_sym,6,4,0.12,45304,0
random_sym,6,5,0.12,45736,0
random_sym,6,6,0.12,44940,0
random_sym,6,7,0.12,45764,0
random_sym,6,8,0.12,45008,0
random_sym,6,9,0.12,44904,0
random_sym,8,0,0.26,61896,0
random_sym,8,1,0.25,61068,0
random_sym,8,2,0.26,62748,0
random_sym,8,3,0.25,60956,0
random_sym,8,4,0.25,60972,0
random_sym,8,5,0.25,61012,0
random_sym,8,6,0.25,60968,0
random_sym,8,7,0.26,60948,0
random_sym,8,8,0.25,61128,0
random_sym,8,9,0.24,60212,0
repeated,10,0,0.26,61944,0
repeated,10,1,0.26,62156,0
repeated,10,2,0.25,62168,0
repeated,10,3,0.26,62160,0
repeated,10,4,0.26,62152,0
repeated,10,5,0.26,62096,0
repeated,10,6,0.26,62096,0
repeated,10,7,0.25,62160,0
repeated,10,8,0.26,62152,0
repeated,10,9,0.25,62096,0
repeated,12,0,0.49,89296,0
repeated,12,1,0.48,89268,0
repeated,12,2,0.48,89276,0
repeated,12,3,0.48,89256,0
repeated,12,4,0.49,89312,0
repeated,12,5,0.47,89296,0
repeated,12,6,0.51,89296,0
repeated,12,7,0.49,89100,0
repeated,12,8,0.50,89256,0
repeated,12,9,0.48,89260,0
repeated,14,0,0.86,134484,0
repeated,14,1,0.85,134460,0
repeated,14,2,0.86,134448,0
repeated,14,3,0.84,134344,0
repeated,14,4,0.85,134392,0
repeated,14,5,0.87,134396,0
repeated,14,6,0.85,134420,0
repeated,14,7,0.85,134424,0
repeated,14,8,0.84,134428,0
repeated,14,9,0.85,134384,0
repeated,16,0,1.43,204420,0
repeated,16,1,1.42,204336,0
repeated,16,2,1.43,204372,0
repeated,16,3,1.42,204380,0
repeated,16,4,1.44,204276,0
repeated,16,5,1.42,204428,0
repeated,16,6,1.44,204336,0
repeated,16,7,1.42,204336,0
repeated,16,8,1.41,204372,0
repeated,16,9,1.41,204368,0
repeated,18,0,2.27,305792,0
repeated,18,1,2.38,305760,0
repeated,18,2,2.27,305908,0
repeated,18,3,2.31,305960,0
repeated,18,4,2.27,305844,0
repeated,18,5,2.30,305936,0
repeated,18,6,2.28,305872,0
repeated,18,7,2.27,305840,0
repeated,18,8,2.29,305872,0
repeated,18,9,2.32,305880,0
repeated,20,0,3.45,449740,0
repeated,20,1,3.51,449620,0
repeated,20,2,3.45,449680,0
repeated,20,3,3.49,449552,0
repeated,20,4,3.50,449508,0
repeated,20,5,3.51,449616,0
repeated,20,6,3.54,449588,0
repeated,20,7,3.50,449680,0
repeated,20,8,3.45,449648,0
repeated,20,9,3.47,449740,0
repeated,2,0,0.04,35748,0
repeated,2,1,0.05,35796,0
repeated,2,2,0.04,35788,0
repeated,2,3,0.05,35776,0
repeated,2,4,0.04,35664,0
repeated,2,5,0.04,35792,0
repeated,2,6,0.04,35788,0
repeated,2,7,0.05,35800,0
repeated,2,8,0.05,35864,0
repeated,2,9,0.05,35748,0
repeated,4,0,0.05,37056,0
repeated,4,1,0.05,37060,0
repeated,4,2,0.05,37028,0
repeated,4,3,0.05,37024,0
repeated,4,4,0.05,37044,0
repeated,4,5,0.05,37064,0
repeated,4,6,0.05,37072,0
repeated,4,7,0.05,37008,0
repeated,4,8,0.05,37024,0
repeated,4,9,0.05,37024,0
repeated,6,0,0.08,39900,0
repeated,6,1,0.08,39968,0
repeated,6,2,0.08,39900,0
repeated,6,3,0.08,39972,0
repeated,6,4,0.08,39956,0
repeated,6,5,0.08,40000,0
repeated,6,6,0.08,40004,0
repeated,6,7,0.08,40000,0
repeated,6,8,0.08,40012,0
repeated,6,9,0.08,39880,0
repeated,8,0,0.14,47184,0
repeated,8,1,0.14,47088,0
repeated,8,2,0.13,47180,0
repeated,8,3,0.13,47084,0
repeated,8,4,0.14,47080,0
repeated,8,5,0.14,47072,0
repeated,8,6,0.13,47148,0
repeated,8,7,0.13,47160,0
repeated,8,8,0.13,47116,0
repeated,8,9,0.13,47188,0
sparse_interior,10,0,0.31,68264,0
sparse_interior,10,1,0.30,66844,0
sparse_interior,10,2,0.31,69076,0
sparse_interior,10,3,0.31,67616,0
sparse_interior,10,4,0.32,67932,0
sparse_interior,10,5,0.32,69632,0
sparse_interior,10,6,0.31,68176,0
sparse_interior,10,7,0.39,67176,0
sparse_interior,10,8,0.32,68400,0
sparse_interior,10,9,0.31,67536,0
sparse_interior,12,0,0.55,97224,0
sparse_interior,12,1,0.55,98968,0
sparse_interior,12,2,0.55,98064,0
sparse_interior,12,3,0.56,98124,0
sparse_interior,12,4,0.56,98384,0
sparse_interior,12,5,0.57,98612,0
sparse_interior,12,6,0.56,96948,0
sparse_interior,12,7,0.57,98444,0
sparse_interior,12,8,0.58,99268,0
sparse_interior,12,9,0.56,97704,0
sparse_interior,14,0,0.99,148464,0
sparse_interior,14,1,0.96,147484,0
sparse_interior,14,2,0.96,147688,0
sparse_interior,14,3,1.00,150440,0
sparse_interior,14,4,0.98,149264,0
sparse_interior,14,5,0.98,149472,0
sparse_interior,14,6,0.96,148552,0
sparse_interior,14,7,0.98,148404,0
sparse_interior,14,8,0.97,147528,0
sparse_interior,14,9,0.96,147792,0
sparse_interior,16,0,1.58,222324,0
sparse_interior,16,1,1.62,224656,0
sparse_interior,16,2,1.60,223468,0
sparse_interior,16,3,1.61,223464,0
sparse_interior,16,4,1.59,221964,0
sparse_interior,16,5,1.59,222836,0
sparse_interior,16,6,1.60,222760,0
sparse_interior,16,7,1.62,224716,0
sparse_interior,16,8,1.58,220628,0
sparse_interior,16,9,1.62,223636,0
sparse_interior,18,0,2.54,331344,0
sparse_interior,18,1,2.59,334892,0
sparse_interior,18,2,2.55,332752,0
sparse_interior,18,3,2.51,332336,0
sparse_interior,18,4,2.54,336504,0
sparse_interior,18,5,2.52,331700,0
sparse_interior,18,6,2.54,333384,0
sparse_interior,18,7,2.49,329940,0
sparse_interior,18,8,2.53,333224,0
sparse_interior,18,9,2.50,331096,0
sparse_interior,20,0,3.88,480680,0
sparse_interior,20,1,3.84,486016,0
sparse_interior,20,2,3.77,485324,0
sparse_interior,20,3,3.78,482216,0
sparse_interior,20,4,3.81,485308,0
sparse_interior,20,5,3.83,485576,0
sparse_interior,20,6,3.83,485404,0
sparse_interior,20,7,3.83,485764,0
sparse_interior,20,8,3.80,482076,0
sparse_interior,20,9,3.86,486696,0
sparse_interior,2,0,0.04,35760,0
sparse_interior,2,1,0.04,35856,0
sparse_interior,2,2,0.04,35912,0
sparse_interior,2,3,0.05,35952,0
sparse_interior,2,4,0.05,35904,0
sparse_interior,2,5,0.05,35856,0
sparse_interior,2,6,0.05,35880,0
sparse_interior,2,7,0.04,35892,0
sparse_interior,2,8,0.04,35920,0
sparse_interior,2,9,0.04,35892,0
sparse_interior,4,0,0.06,37556,0
sparse_interior,4,1,0.06,37296,0
sparse_interior,4,2,0.06,37900,0
sparse_interior,4,3,0.06,38280,0
sparse_interior,4,4,0.06,37508,0
sparse_interior,4,5,0.06,37940,0
sparse_interior,4,6,0.06,38032,0
sparse_interior,4,7,0.06,37848,0
sparse_interior,4,8,0.06,38028,0
sparse_interior,4,9,0.06,37132,0
sparse_interior,6,0,0.09,42000,0
sparse_interior,6,1,0.09,42288,0
sparse_interior,6,2,0.09,42088,0
sparse_interior,6,3,0.09,41812,0
sparse_interior,6,4,0.10,41872,0
sparse_interior,6,5,0.09,41516,0
sparse_interior,6,6,0.09,42304,0
sparse_interior,6,7,0.10,42548,0
sparse_interior,6,8,0.09,42384,0
sparse_interior,6,9,0.09,42256,0
sparse_interior,8,0,0.16,50788,0
sparse_interior,8,1,0.17,50716,0
sparse_interior,8,2,0.17,50648,0
sparse_interior,8,3,0.17,51252,0
sparse_interior,8,4,0.16,50408,0
sparse_interior,8,5,0.17,51364,0
sparse_interior,8,6,0.17,51508,0
sparse_interior,8,7,0.17,50572,0
sparse_interior,8,8,0.17,50740,0
sparse_interior,8,9,0.17,51116,0
toeplitz,10,0,0.51,91048,0
toeplitz,10,1,0.52,92476,0
toeplitz,10,2,0.52,92468,0
toeplitz,10,3,0.51,92468,0
toeplitz,10,4,0.54,95248,0
toeplitz,10,5,0.51,92684,0
toeplitz,10,6,0.49,90816,0
toeplitz,10,7,0.51,92372,0
toeplitz,10,8,0.51,92464,0
toeplitz,10,9,0.49,90820,0
toeplitz,12,0,0.94,144908,0
toeplitz,12,1,0.95,147376,0
toeplitz,12,2,0.97,147272,0
toeplitz,12,3,1.00,149800,0
toeplitz,12,4,0.91,142628,0
toeplitz,12,5,1.05,156932,0
toeplitz,12,6,1.01,152024,0
toeplitz,12,7,0.95,147248,0
toeplitz,12,8,0.94,145156,0
toeplitz,12,9,0.98,147356,0
toeplitz,14,0,1.73,239640,0
toeplitz,14,1,1.70,236492,0
toeplitz,14,2,1.68,232904,0
toeplitz,14,3,1.84,239588,0
toeplitz,14,4,1.73,236108,0
toeplitz,14,5,1.71,232812,0
toeplitz,14,6,1.73,236136,0
toeplitz,14,7,1.71,236328,0
toeplitz,14,8,1.83,246804,0
toeplitz,14,9,1.69,232548,0
toeplitz,16,0,2.92,380712,0
toeplitz,16,1,3.00,385804,0
toeplitz,16,2,2.96,380756,0
toeplitz,16,3,2.87,370736,0
toeplitz,16,4,2.95,380216,0
toeplitz,16,5,2.92,375324,0
toeplitz,16,6,2.90,374976,0
toeplitz,16,7,3.02,386312,0
toeplitz,16,8,2.87,370660,0
toeplitz,16,9,2.80,360652,0
toeplitz,18,0,4.64,573744,0
toeplitz,18,1,4.64,580548,0
toeplitz,18,2,4.35,545676,0
toeplitz,18,3,4.56,573736,0
toeplitz,18,4,4.72,580820,0
toeplitz,18,5,4.31,552244,0
toeplitz,18,6,4.59,580776,0
toeplitz,18,7,4.31,545460,0
toeplitz,18,8,4.53,566540,0
toeplitz,18,9,4.54,573412,0
toeplitz,20,0,7.17,872552,0
toeplitz,20,1,6.75,825512,0
toeplitz,20,2,6.77,826172,0
toeplitz,20,3,6.81,845000,0
toeplitz,20,4,7.06,862932,0
toeplitz,20,5,6.51,807296,0
toeplitz,20,6,6.92,862240,0
toeplitz,20,7,6.75,835368,0
toeplitz,20,8,6.84,835428,0
toeplitz,20,9,7.01,863284,0
toeplitz,2,0,0.05,35880,0
toeplitz,2,1,0.04,35800,0
toeplitz,2,2,0.05,35852,0
toeplitz,2,3,0.05,35884,0
toeplitz,2,4,0.05,35808,0
toeplitz,2,5,0.05,35888,0
toeplitz,2,6,0.04,35916,0
toeplitz,2,7,0.08,35624,0
toeplitz,2,8,0.06,35880,0
toeplitz,2,9,0.06,35908,0
toeplitz,4,0,0.07,38388,0
toeplitz,4,1,0.06,38080,0
toeplitz,4,2,0.06,38344,0
toeplitz,4,3,0.08,38052,0
toeplitz,4,4,0.06,38220,0
toeplitz,4,5,0.06,38160,0
toeplitz,4,6,0.06,38032,0
toeplitz,4,7,0.06,38220,0
toeplitz,4,8,0.06,38360,0
toeplitz,4,9,0.06,38284,0
toeplitz,6,0,0.12,44888,0
toeplitz,6,1,0.11,44408,0
toeplitz,6,2,0.12,45396,0
toeplitz,6,3,0.12,44504,0
toeplitz,6,4,0.12,44836,0
toeplitz,6,5,0.11,44404,0
toeplitz,6,6,0.13,45216,0
toeplitz,6,7,0.11,44532,0
toeplitz,6,8,0.12,45384,0
toeplitz,6,9,0.14,46928,0
toeplitz,8,0,0.25,60176,0
